23.36674709781544 54.56823552357901 1036
25.226172191687837 54.74339635146019 994
25.21144574382499 54.66626709202149 847
25.2260093898535 54.738006580780265 813
25.276619617382888 54.717715599096174 803
25.250437893316846 54.67395814392564 767
25.227697723509504 54.74248234690436 764
25.219853371343472 54.73986580581862 743
24.046953438460598 54.38388533859214 737
25.215141865232948 54.738115974800294 718
25.214658107704967 54.72194656679284 712
25.201101021600834 54.683443040306635 687
25.22143297340978 54.74074847380695 676
25.212221707858504 54.69231805392023 667
25.273262859550748 54.70966369507578 667
25.212995512688096 54.666251584841675 664
23.978939466531997 54.92479800537113 662
25.211499218673627 54.66806371394182 660
25.178547239036565 54.707925906443684 658
23.961785847122933 54.917606029813015 639
25.221054691224 54.72817230645283 635
25.218273837951095 54.73898311678167 632
25.202784262537506 54.68791921768001 621
23.250609989831226 55.914354007923514 619
25.284122534077575 54.709549132874194 618
25.41991563567356 54.687366640075076 618
25.24738541966288 54.726107112774265 615
25.250323554749404 54.72068539915404 615
25.19955059115595 54.683458398567396 604
25.25035120487906 54.721583688961914 597
25.215994874896776 54.714744593646934 595
25.245447758566662 54.71354698894444 595
25.227018918495183 54.7200249445047 592
25.246944176057017 54.71173445320568 586
25.210697690770893 54.69323186352577 583
25.18640899892422 54.711443489081894 582
25.216640529935237 54.736303809123605 581
25.250517137780125 54.72697342479753 574
25.24082052688109 54.71449301779824 570
21.18867859960935 55.667037343897235 568
25.229223186646987 54.74156832337031 568
23.88688969204394 54.92744262732286 566
25.22394236007549 54.72095461714021 566
25.213049055904765 54.66804820573747 565
25.22086565997725 54.721884212268016 564
21.176919592149005 55.67575486619339 561
25.205858824541103 54.68699008711771 561
25.22442979677215 54.737123971979614 561
25.222579772444675 54.7272583663299 557
25.213852914666383 54.69499745057172 555
25.26107472631523 54.71697973078948 554
25.21672129711053 54.738998705270966 550
21.188034667882956 55.67601015200935 548
25.42611739654749 54.68729380836185 544
25.256447478069973 54.7179263557684 543
25.239351137815053 54.71720377325896 542
25.253150092927545 54.711670453762935 535
25.215114977173744 54.73721767556985 533
25.0936591263369 54.667387643291335 532
25.204228471765816 54.68431057515889 531
25.214867038461932 54.67701576848523 530
24.66930648077205 54.78638445786872 528
25.20270457095852 54.685224284828514 528
21.168656084074726 55.68005822754634 527
25.247227679701044 54.67039690666088 527
21.175202328693402 55.67751285463764 526
25.239542997598317 54.723491828726964 525
25.223185089128904 54.69580219528569 523
25.20273113334997 54.686122595921795 520
25.210644201586277 54.69143524858317 520
21.126930843373202 55.750090919718836 519
25.229250391220557 54.742466617229645 519
21.20487398154914 55.662913700788856 517
23.87597701559384 54.92473656138583 517
23.96490380541388 54.9194039192079 517
21.188099077418237 55.67511287201496 516
23.90247587252288 54.933745442521484 514
25.251958433927395 54.723364251480234 512
21.198588654794303 55.66187154982404 510
25.296189700952752 54.69863769797999 510
25.2707500314119 54.728560194896616 509
21.179578452088542 55.68300609226884 508
23.274802259224337 55.90371855949549 507
24.335108659477257 55.72932167205787 507
21.189686923690758 55.67514925811671 504
25.199630068596154 54.68615333532208 504
23.26844020490082 55.90188422041523 503
21.189815659348096 55.673354695150614 499
23.8884523167757 54.926545597432856 499
25.21230205100833 54.69501297415445 498
25.219826377299835 54.73896750842002 498
23.947791025613054 54.88435716656172 497
25.262810285566548 54.672931236952216 497
21.145377758803775 55.69389904744058 496
25.22476303606434 54.69668483449831 496
25.175392523730107 54.70615940144019 495
23.97738849567239 54.908625180528595 494
25.227919135411955 54.69845004986101 494
25.291508298563304 54.697789092960605 494
25.22195819021415 54.706597467727754 493
25.239405947316094 54.71900036125182 493
25.224131861114962 54.72724270508363 490
25.22693752496251 54.71733005020832 490
25.270806252879964 54.73035675791603 490
25.212248487427985 54.693216360807895 489
25.212114604382542 54.6887248249409 485
25.21508809060226 54.736319376196484 484
24.005455641353496 54.89155609392248 482
24.330294935304938 55.72484290586853 482
25.17696984711359 54.70704266443581 482
21.174132249113228 55.6702981258826 481
25.26922599553223 54.729474735226844 481
25.21714287594101 54.70125447531047 480
21.128521649222016 55.75012812961823 479
23.93524683689203 54.93197036896249 478
21.17533173877647 55.675718314708305 477
24.331871450744657 55.72304193572335 477
23.952412439473786 54.93018135468934 473
25.18485749219529 54.711458664557185 473
25.230775818511525 54.741552574341604 473
25.271717230430024 54.66025787984307 473
25.224294348994963 54.73263248917195 472
25.206051269571287 54.64116068484624 471
25.21700841250206 54.696762953578855 471
25.221607210680933 54.694919535054936 471
25.30164797591518 54.723739503727145 471
21.169984761025866 55.68368392804256 470
25.235351688321064 54.73881033183526 468
21.177113571122504 55.67306305126876 467
23.87441978050801 54.923836488239594 467
25.226368148183326 54.69846575408018 467
25.265381430976678 54.755573557913955 467
25.429186701803317 54.68635904422962 467
21.192175110644225 55.66262365067611 466
23.868203280493727 54.91664210668004 466
25.20743605400885 54.6878729567678 465
23.36067437239512 54.56101522909421 462
23.882219775179816 54.92384429610189 462
21.198460375846413 55.663666129644675 461
23.356216953126207 55.91225619205834 461
25.215430629339927 54.695880212581116 461
25.21080468688327 54.696825091696645 459
25.212328835019367 54.69591128061345 459
25.285986616729026 54.71941375066368 459
21.172026487891358 55.677439685214026 458
21.198267930266233 55.66635799801689 458
23.253895036522575 55.90988217077419 458
23.893125484783226 54.92924521670332 458
23.972710253937947 54.9086242200997 458
25.230449069076013 54.73077304311678 458
25.219880366880936 54.74076410307429 457
25.281359687800766 54.720361324554304 457
25.215403776841917 54.69498190714873 456
25.224348523609233 54.734429082724056 456
23.953975764055897 54.927486537414374 455
25.281331353345784 54.71946304531445 455
25.2160755349083 54.717439500082904 454
25.228136236946998 54.70563645167363 454
25.184726545592465 54.70696709734128 453
25.232083057471673 54.73345216364338 453
25.251930746439143 54.72246596248864 453
23.964906150917113 54.916708496012355 452
25.247302656738853 54.7234122419007 452
25.28694082760118 54.70053342775266 452
21.17393808553141 55.67298993511185 451
24.34935584153708 55.720298374068 451
25.257971374914195 54.71701197512392 451
25.22013722460794 54.69763006907245 450
23.882214526033867 54.9256412394469 449
24.036191472846 54.4000630005712 449
25.218058213985685 54.73179672831986 449
25.21858626415643 54.69764567356281 449
25.24250947257013 54.71896859135368 449
23.944614906967058 54.927482632956725 446
23.963334171814868 54.9301851393867 446
25.232328448868742 54.74153680543895 446
23.26018929036399 55.915310270498765 445
25.213182939834443 54.672539755475604 445
25.248826965107686 54.72249797490439 445
25.184647995007687 54.704272155302085 443
25.30271014427259 54.708452204379746 443
25.290624445980924 54.669942376025894 442
25.18022905415128 54.71240238638233 441
25.209146892635292 54.693247346404604 441
25.23602911475958 54.710049095554304 441
21.463887825652343 55.34500917942307 440
23.256973230984183 55.91618926765428 440
25.22350949025345 54.7065818183826 440
26.42866685930402 55.598823327675795 440
21.19223939320743 55.661726365528374 439
25.223239141037805 54.697598800565565 439
23.938375710236564 54.92658115681636 438
23.986738186191925 54.92929147254781 438
25.22051479606792 54.710206304481396 438
25.30601486892644 54.714706720861024 438
25.25835475173991 54.6792676710135 437
21.19033045662796 55.66617643602734 436
23.26990411332339 55.90907975285071 436
25.229687496728427 54.70562072345441 436
25.23358079386839 54.73163979196751 435
23.980499071397777 54.92569673908772 434
25.208532910850078 54.67258622830168 434
25.42156026993381 54.690043157936366 434
26.442710778250266 55.594949572055086 434
25.223969427160217 54.72185291584687 433
25.22720888927204 54.72631302618903 433
25.24602631468967 54.732411102156874 433
25.24079309466895 54.7135947236818 432
25.222796160397422 54.73444474811265 430
25.24139695398294 54.73335716114834 430
21.174943464676286 55.681101932312515 429
23.257093468660788 55.90990150429137 428
24.02540492831902 54.39018167200746 428
25.093731545713933 54.6700826870092 428
25.183096760999664 54.704287306918005 428
25.21803126770022 54.730898429119 428
25.23472334543562 54.718149571674104 428
22.334800770017576 56.30518308393277 427
25.20909347192491 54.691450730438866 427
25.32024639923614 54.67501472970074 427
24.279531351923357 55.07811608863968 426
25.225440008856527 54.71914234285221 426
25.616798922475127 55.49990424539493 426
23.930567436623942 54.931069313682364 425
23.883769414740918 54.92743968396828 424
23.282581555807795 55.91544272507752 423
23.980501678309825 54.92030589641158 423
25.187802961348865 54.70603841868912 423
25.265437470904295 54.75737011660918 423
25.303199882869322 54.72372283114429 423
25.183175208785155 54.70698225045949 421
23.288568093264924 55.9379362272086 420
25.299377736553986 54.70129931043926 420
24.330279770900713 55.72304622516896 419
23.87909438866496 54.9256381761591 418
21.194707506087177 55.67166915205954 417
25.210403573418706 54.6833504742698 417
25.212409195937468 54.698606199133145 417
25.221634200151513 54.69581783842629 417
21.15114425079282 55.70212194607031 416
25.29834316452768 54.71748487766631 416
23.34663089108621 54.56902713233681 415
23.977381443158492 54.921203830033136 415
25.183201360939023 54.7078805646884 415
25.252013813498834 54.72516082903325 415
25.318667249689934 54.67413333773877 415
21.17578455899723 55.669437419223435 413
25.237607895946613 54.71093156121928 413
25.275182033682036 54.67190306968949 413
23.966461394347466 54.922099781615614 412
23.966464383107628 54.91850588530013 411
23.98206474052475 54.91311833883759 411
25.181806726051118 54.71328558384069 411
24.381152057488965 55.71661038264831 409
25.207462723492053 54.68877126590426 409
21.203222577420036 55.663774809768164 408
25.21815565932507 54.68327279052995 408
25.218559340195142 54.696747369445546 408
25.224267263935825 54.73173419218142 408
25.178521189694045 54.70702759071629 407
24.257590264283166 55.07546910597045 406
25.1786775073596 54.71241748294495 406
25.28090652451304 54.70598883945064 406
23.25066196387011 55.911659256100734 405
24.3668461900183 55.71845066402214 405
25.28688395516621 54.69873686714116 405
23.26172045054446 55.91891287559788 404
